serie,roll,tid,kategori,innehall,varde
krita_antal,bredd,2024-05,1.7 Bygg,Antal företag,28006
krita_antal,bredd,2024-06,1.7 Bygg,Antal företag,28061
krita_antal,bredd,2024-07,1.7 Bygg,Antal företag,27545
krita_antal,bredd,2024-08,1.7 Bygg,Antal företag,27758
krita_antal,bredd,2024-09,1.7 Bygg,Antal företag,27972
krita_antal,bredd,2024-10,1.7 Bygg,Antal företag,27769
krita_antal,bredd,2024-11,1.7 Bygg,Antal företag,27765
krita_antal,bredd,2024-12,1.7 Bygg,Antal företag,27705
krita_antal,bredd,2025-01,1.7 Bygg,Antal företag,27890
krita_antal,bredd,2025-02,1.7 Bygg,Antal företag,27957
krita_antal,bredd,2025-03,1.7 Bygg,Antal företag,27984
krita_antal,bredd,2025-04,1.7 Bygg,Antal företag,28094
krita_antal,bredd,2025-05,1.7 Bygg,Antal företag,28093
krita_antal,bredd,2025-06,1.7 Bygg,Antal företag,28116
krita_antal,bredd,2025-07,1.7 Bygg,Antal företag,27660
krita_antal,bredd,2025-08,1.7 Bygg,Antal företag,28016
krita_antal,bredd,2025-09,1.7 Bygg,Antal företag,28051
krita_antal,bredd,2025-10,1.7 Bygg,Antal företag,27786
krita_antal,bredd,2025-11,1.7 Bygg,Antal företag,27878
krita_antal,bredd,2025-12,1.7 Bygg,Antal företag,27560
krita_antal,bredd,2026-01,1.7 Bygg,Antal företag,27630
krita_antal,bredd,2026-02,1.7 Bygg,Antal företag,27794
krita_antal,bredd,2026-03,1.7 Bygg,Antal företag,27872
krita_antal,bredd,2026-04,1.7 Bygg,Antal företag,27785
krita_antal,bredd,2026-05,1.7 Bygg,Antal företag,27780
krita_antal,bredd,2026-06,1.7 Bygg,Antal företag,27729
krita_antal,bredd,2026-07,1.7 Bygg,Antal företag,27356
