"region","kön","näringsgren SNI 2007","födelseregion","sysselsatta efter arbetsställets belägenhet 2020","sysselsatta efter arbetsställets belägenhet 2021","sysselsatta efter arbetsställets belägenhet 2022","sysselsatta efter arbetsställets belägenhet 2023","sysselsatta efter arbetsställets belägenhet 2024","sysselsatta efter bostadens belägenhet 2020","sysselsatta efter bostadens belägenhet 2021","sysselsatta efter bostadens belägenhet 2022","sysselsatta efter bostadens belägenhet 2023","sysselsatta efter bostadens belägenhet 2024"
"1860 Laxå","totalt","US uppgift saknas","totalt",59,63,69,77,3,65,64,66,81,7
"1860 Laxå","totalt","US uppgift saknas","inrikes född",40,42,50,48,3,46,46,51,53,7
"1860 Laxå","totalt","US uppgift saknas","utrikes född",16,21,22,30,0,18,18,21,27,0
"1861 Hallsberg","män","A-U+US Total","totalt",4379,4422,4528,4416,4337,4059,4203,4328,4265,4184
"1861 Hallsberg","män","A-U+US Total","inrikes född",3733,3745,3773,3666,3561,3380,3452,3482,3419,3375
"1861 Hallsberg","män","A-U+US Total","utrikes född",640,676,754,749,775,677,751,847,841,807
"1861 Hallsberg","män","A företag inom jordbruk, skogsbruk och fiske","totalt",176,180,167,175,172,178,172,167,168,172
"1861 Hallsberg","män","A företag inom jordbruk, skogsbruk och fiske","inrikes född",168,170,153,154,152,170,167,158,162,156
"1861 Hallsberg","män","A företag inom jordbruk, skogsbruk och fiske","utrikes född",12,10,16,18,22,8,7,10,7,18
"1861 Hallsberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",1021,1005,1065,1152,1099,876,880,915,946,916
"1861 Hallsberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",883,858,877,925,885,728,723,733,759,739
"1861 Hallsberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",135,149,187,229,209,146,157,184,193,180
"1861 Hallsberg","män","D+E företag inom energi och miljö","totalt",56,65,54,59,58,57,70,75,70,63
"1861 Hallsberg","män","D+E företag inom energi och miljö","inrikes född",50,65,47,55,54,51,62,68,58,55
"1861 Hallsberg","män","D+E företag inom energi och miljö","utrikes född",3,5,5,5,3,3,9,10,12,10
"1861 Hallsberg","män","F byggindustri","totalt",584,559,588,551,547,663,683,728,699,681
"1861 Hallsberg","män","F byggindustri","inrikes född",527,512,532,496,486,588,590,607,576,572
"1861 Hallsberg","män","F byggindustri","utrikes född",57,46,58,52,62,77,89,121,122,111
"1861 Hallsberg","män","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",834,901,987,911,905,599,637,682,639,618
"1861 Hallsberg","män","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",709,765,819,752,733,511,538,554,518,491
"1861 Hallsberg","män","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",127,140,170,158,173,86,102,128,123,127
"1861 Hallsberg","män","H transport- och magasineringsföretag","totalt",822,828,798,696,687,530,530,513,498,504
"1861 Hallsberg","män","H transport- och magasineringsföretag","inrikes född",695,694,675,598,581,426,424,410,399,412
"1861 Hallsberg","män","H transport- och magasineringsföretag","utrikes född",127,136,124,97,104,101,105,104,96,92
"1861 Hallsberg","män","I hotell och restauranger","totalt",47,46,53,53,53,63,66,74,82,80
"1861 Hallsberg","män","I hotell och restauranger","inrikes född",19,20,18,18,16,26,25,31,37,42
"1861 Hallsberg","män","I hotell och restauranger","utrikes född",24,28,34,35,32,36,40,45,47,40
"1861 Hallsberg","män","J informations- och kommunikationsföretag","totalt",20,19,20,25,19,73,80,78,75,78
"1861 Hallsberg","män","J informations- och kommunikationsföretag","inrikes född",18,17,18,18,19,70,75,73,69,67
"1861 Hallsberg","män","J informations- och kommunikationsföretag","utrikes född",0,0,0,0,0,4,5,4,5,7
"1861 Hallsberg","män","K kreditinstitut och försäkringsbolag m.m.","totalt",11,7,0,3,3,8,7,8,8,7
"1861 Hallsberg","män","K kreditinstitut och försäkringsbolag m.m.","inrikes född",11,7,0,3,3,8,8,3,4,6
"1861 Hallsberg","män","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,0,0,0,0,0
"1861 Hallsberg","män","L fastighetsbolag och fastighetsförvaltare","totalt",77,67,65,69,48,74,65,70,72,67
"1861 Hallsberg","män","L fastighetsbolag och fastighetsförvaltare","inrikes född",68,59,65,63,42,67,59,60,69,63
"1861 Hallsberg","män","L fastighetsbolag och fastighetsförvaltare","utrikes född",7,7,5,6,5,8,4,8,6,6
"1861 Hallsberg","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",163,176,152,150,163,330,376,379,360,364
"1861 Hallsberg","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",127,132,115,113,125,241,271,278,266,284
"1861 Hallsberg","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",36,49,39,38,37,86,102,106,96,80
"1861 Hallsberg","män","O civila myndigheter och försvaret","totalt",56,66,84,82,77,159,164,172,169,176
"1861 Hallsberg","män","O civila myndigheter och försvaret","inrikes född",54,56,66,65,62,154,156,163,156,163
"1861 Hallsberg","män","O civila myndigheter och försvaret","utrikes född",4,10,16,12,11,6,11,12,14,13
"1861 Hallsberg","män","P utbildningsväsendet","totalt",280,271,264,269,259,157,160,162,165,160
"1861 Hallsberg","män","P utbildningsväsendet","inrikes född",246,235,228,241,227,132,134,131,135,128
"1861 Hallsberg","män","P utbildningsväsendet","utrikes född",37,32,38,29,32,30,27,31,27,28
"1861 Hallsberg","män","Q enheter för vård och omsorg, socialtjänst","totalt",117,131,118,131,183,157,169,170,177,200
"1861 Hallsberg","män","Q enheter för vård och omsorg, socialtjänst","inrikes född",67,80,64,67,98,93,99,102,95,114
"1861 Hallsberg","män","Q enheter för vård och omsorg, socialtjänst","utrikes född",48,52,51,62,86,61,69,69,84,88
"1861 Hallsberg","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",64,66,66,74,65,88,91,89,94,93
"1861 Hallsberg","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",52,56,57,67,62,72,75,74,80,80
"1861 Hallsberg","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",10,8,8,5,6,14,16,19,15,12
"1861 Hallsberg","män","US uppgift saknas","totalt",46,36,44,28,0,54,46,48,36,5
"1861 Hallsberg","män","US uppgift saknas","inrikes född",32,29,37,29,0,43,36,42,37,6
"1861 Hallsberg","män","US uppgift saknas","utrikes född",12,9,7,0,0,12,9,5,3,3
"1861 Hallsberg","kvinnor","A-U+US Total","totalt",3488,3616,3686,3602,3570,3301,3424,3535,3548,3522
"1861 Hallsberg","kvinnor","A-U+US Total","inrikes född",2991,3064,3082,2979,2943,2788,2864,2895,2872,2856
"1861 Hallsberg","kvinnor","A-U+US Total","utrikes född",498,549,604,622,625,515,560,642,673,663
"1861 Hallsberg","kvinnor","A företag inom jordbruk, skogsbruk och fiske","totalt",59,48,52,46,44,55,53,57,53,59
"1861 Hallsberg","kvinnor","A företag inom jordbruk, skogsbruk och fiske","inrikes född",55,47,49,42,41,49,48,52,50,50
"1861 Hallsberg","kvinnor","A företag inom jordbruk, skogsbruk och fiske","utrikes född",4,0,0,3,7,8,7,7,5,5
"1861 Hallsberg","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",310,345,376,396,395,227,254,261,280,276
"1861 Hallsberg","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",276,303,329,349,345,197,214,218,231,231
"1861 Hallsberg","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",33,41,47,51,51,30,42,42,46,45
"1861 Hallsberg","kvinnor","D+E företag inom energi och miljö","totalt",7,11,13,16,18,19,20,20,24,24
"1861 Hallsberg","kvinnor","D+E företag inom energi och miljö","inrikes född",7,11,13,15,18,19,20,20,24,24
"1861 Hallsberg","kvinnor","D+E företag inom energi och miljö","utrikes född",0,0,0,0,0,0,0,0,0,0
"1861 Hallsberg","kvinnor","F byggindustri","totalt",57,57,59,63,78,61,66,67,74,75
"1861 Hallsberg","kvinnor","F byggindustri","inrikes född",53,48,57,56,68,56,56,61,59,66
"1861 Hallsberg","kvinnor","F byggindustri","utrikes född",5,9,4,7,11,4,4,6,13,10
"1861 Hallsberg","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",527,588,646,584,587,399,409,426,407,421
"1861 Hallsberg","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",492,546,600,538,538,370,379,397,371,381
"1861 Hallsberg","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",37,40,44,45,48,28,32,31,31,40
"1861 Hallsberg","kvinnor","H transport- och magasineringsföretag","totalt",408,403,403,380,381,188,205,207,189,188
"1861 Hallsberg","kvinnor","H transport- och magasineringsföretag","inrikes född",353,345,345,321,327,152,162,157,144,149
"1861 Hallsberg","kvinnor","H transport- och magasineringsföretag","utrikes född",56,60,65,53,57,40,45,52,43,41
"1861 Hallsberg","kvinnor","I hotell och restauranger","totalt",56,58,66,72,61,86,88,92,103,99
"1861 Hallsberg","kvinnor","I hotell och restauranger","inrikes född",32,36,37,41,32,53,61,59,58,67
"1861 Hallsberg","kvinnor","I hotell och restauranger","utrikes född",24,22,29,31,27,31,32,35,39,36
"1861 Hallsberg","kvinnor","J informations- och kommunikationsföretag","totalt",8,9,12,10,11,29,27,28,29,37
"1861 Hallsberg","kvinnor","J informations- och kommunikationsföretag","inrikes född",9,9,12,10,11,29,27,28,29,36
"1861 Hallsberg","kvinnor","J informations- och kommunikationsföretag","utrikes född",0,0,0,0,0,0,0,0,0,0
"1861 Hallsberg","kvinnor","K kreditinstitut och försäkringsbolag m.m.","totalt",7,10,0,0,0,6,9,10,13,15
"1861 Hallsberg","kvinnor","K kreditinstitut och försäkringsbolag m.m.","inrikes född",7,7,0,0,0,5,9,7,11,12
"1861 Hallsberg","kvinnor","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,3,3,3,3,3
"1861 Hallsberg","kvinnor","L fastighetsbolag och fastighetsförvaltare","totalt",48,43,35,37,29,54,47,46,44,43
"1861 Hallsberg","kvinnor","L fastighetsbolag och fastighetsförvaltare","inrikes född",43,35,31,30,24,50,43,41,39,36
"1861 Hallsberg","kvinnor","L fastighetsbolag och fastighetsförvaltare","utrikes född",9,8,6,4,5,6,6,5,4,9
"1861 Hallsberg","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",149,165,171,169,159,258,265,295,308,287
"1861 Hallsberg","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",116,126,137,129,119,212,220,233,235,218
"1861 Hallsberg","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",36,36,32,41,41,47,43,63,74,65
"1861 Hallsberg","kvinnor","O civila myndigheter och försvaret","totalt",182,188,180,180,173,239,252,241,269,269
"1861 Hallsberg","kvinnor","O civila myndigheter och försvaret","inrikes född",164,171,158,169,159,217,230,218,244,250
"1861 Hallsberg","kvinnor","O civila myndigheter och försvaret","utrikes född",13,20,21,14,14,26,23,25,28,22
"1861 Hallsberg","kvinnor","P utbildningsväsendet","totalt",728,737,758,734,718,551,562,606,588,567
"1861 Hallsberg","kvinnor","P utbildningsväsendet","inrikes född",636,638,632,611,607,469,479,497,475,469
"1861 Hallsberg","kvinnor","P utbildningsväsendet","utrikes född",92,98,126,126,109,81,85,108,112,102
"1861 Hallsberg","kvinnor","Q enheter för vård och omsorg, socialtjänst","totalt",746,782,757,749,798,911,957,990,985,1010
"1861 Hallsberg","kvinnor","Q enheter för vård och omsorg, socialtjänst","inrikes född",584,596,564,538,558,729,749,755,740,745
"1861 Hallsberg","kvinnor","Q enheter för vård och omsorg, socialtjänst","utrikes född",162,184,193,216,239,184,212,237,242,264
"1861 Hallsberg","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",110,102,98,120,106,139,128,127,146,147
"1861 Hallsberg","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",95,89,80,107,95,120,109,104,121,122
"1861 Hallsberg","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",10,13,18,19,14,20,18,18,25,24
"1861 Hallsberg","kvinnor","US uppgift saknas","totalt",76,78,65,37,4,80,81,66,45,7
"1861 Hallsberg","kvinnor","US uppgift saknas","inrikes född",66,59,50,26,4,64,63,51,36,4
"1861 Hallsberg","kvinnor","US uppgift saknas","utrikes född",12,19,19,10,0,14,17,19,11,3
"1861 Hallsberg","totalt","A-U+US Total","totalt",7866,8037,8218,8017,7905,7357,7626,7869,7809,7705
"1861 Hallsberg","totalt","A-U+US Total","inrikes född",6726,6810,6857,6644,6505,6167,6313,6379,6290,6233
"1861 Hallsberg","totalt","A-U+US Total","utrikes född",1136,1226,1359,1375,1400,1191,1314,1489,1519,1471
"1861 Hallsberg","totalt","A företag inom jordbruk, skogsbruk och fiske","totalt",235,231,219,218,219,237,225,223,223,228
"1861 Hallsberg","totalt","A företag inom jordbruk, skogsbruk och fiske","inrikes född",218,214,200,198,190,221,213,211,205,204
"1861 Hallsberg","totalt","A företag inom jordbruk, skogsbruk och fiske","utrikes född",14,16,19,20,26,17,11,13,15,25
"1861 Hallsberg","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",1330,1344,1441,1549,1494,1103,1134,1175,1227,1192
"1861 Hallsberg","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",1162,1156,1206,1273,1229,927,940,948,989,968
"1861 Hallsberg","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",170,186,232,274,259,178,198,227,240,225
"1861 Hallsberg","totalt","D+E företag inom energi och miljö","totalt",65,75,62,72,77,74,87,97,95,92
"1861 Hallsberg","totalt","D+E företag inom energi och miljö","inrikes född",63,73,58,67,73,69,78,86,87,85
"1861 Hallsberg","totalt","D+E företag inom energi och miljö","utrikes född",3,5,5,5,3,3,9,10,12,10
"1861 Hallsberg","totalt","F byggindustri","totalt",644,618,649,613,623,725,747,795,775,757
"1861 Hallsberg","totalt","F byggindustri","inrikes född",583,562,590,551,552,645,647,669,636,633
"1861 Hallsberg","totalt","F byggindustri","utrikes född",59,55,57,60,70,81,95,125,136,122
"1861 Hallsberg","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",1365,1490,1634,1496,1491,998,1046,1109,1040,1038
"1861 Hallsberg","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",1201,1305,1419,1292,1269,882,917,947,892,873
"1861 Hallsberg","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",164,182,214,206,221,117,129,159,150,164
"1861 Hallsberg","totalt","H transport- och magasineringsföretag","totalt",1232,1228,1205,1072,1068,717,734,721,689,691
"1861 Hallsberg","totalt","H transport- och magasineringsföretag","inrikes född",1047,1036,1018,921,910,579,583,563,542,560
"1861 Hallsberg","totalt","H transport- och magasineringsföretag","utrikes född",180,194,184,154,159,139,150,159,145,131
"1861 Hallsberg","totalt","I hotell och restauranger","totalt",100,102,119,123,112,146,157,168,180,180
"1861 Hallsberg","totalt","I hotell och restauranger","inrikes född",54,56,54,59,50,79,87,89,97,108
"1861 Hallsberg","totalt","I hotell och restauranger","utrikes född",49,50,67,64,62,67,71,81,88,72
"1861 Hallsberg","totalt","J informations- och kommunikationsföretag","totalt",29,28,31,30,33,101,107,104,104,115
"1861 Hallsberg","totalt","J informations- och kommunikationsföretag","inrikes född",27,28,32,31,34,96,104,100,101,104
"1861 Hallsberg","totalt","J informations- och kommunikationsföretag","utrikes född",0,0,0,0,0,6,5,4,5,12
"1861 Hallsberg","totalt","K kreditinstitut och försäkringsbolag m.m.","totalt",22,16,0,3,3,15,18,16,20,24
"1861 Hallsberg","totalt","K kreditinstitut och försäkringsbolag m.m.","inrikes född",18,16,0,3,3,13,18,12,15,17
"1861 Hallsberg","totalt","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,3,0,0,0,0
"1861 Hallsberg","totalt","L fastighetsbolag och fastighetsförvaltare","totalt",126,108,100,105,76,123,111,112,117,113
"1861 Hallsberg","totalt","L fastighetsbolag och fastighetsförvaltare","inrikes född",106,94,92,92,65,116,101,101,107,99
"1861 Hallsberg","totalt","L fastighetsbolag och fastighetsförvaltare","utrikes född",17,15,14,9,11,7,10,14,8,12
"1861 Hallsberg","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",319,338,323,320,319,586,638,674,669,648
"1861 Hallsberg","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",245,255,256,242,247,454,492,511,503,505
"1861 Hallsberg","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",74,82,69,83,72,132,148,165,170,145
"1861 Hallsberg","totalt","O civila myndigheter och försvaret","totalt",239,256,259,262,250,397,419,412,440,448
"1861 Hallsberg","totalt","O civila myndigheter och försvaret","inrikes född",218,224,225,236,222,366,382,379,398,409
"1861 Hallsberg","totalt","O civila myndigheter och försvaret","utrikes född",20,29,38,29,25,27,35,32,39,38
"1861 Hallsberg","totalt","P utbildningsväsendet","totalt",1009,1003,1021,1007,980,706,729,768,750,728
"1861 Hallsberg","totalt","P utbildningsväsendet","inrikes född",880,872,857,853,838,601,613,629,608,596
"1861 Hallsberg","totalt","P utbildningsväsendet","utrikes född",129,135,165,153,139,106,114,137,141,131
"1861 Hallsberg","totalt","Q enheter för vård och omsorg, socialtjänst","totalt",860,914,874,880,981,1069,1125,1161,1163,1211
"1861 Hallsberg","totalt","Q enheter för vård och omsorg, socialtjänst","inrikes född",652,677,627,603,657,823,849,859,834,860
"1861 Hallsberg","totalt","Q enheter för vård och omsorg, socialtjänst","utrikes född",208,238,244,275,328,245,280,303,326,352
"1861 Hallsberg","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",172,166,161,194,175,229,221,214,237,239
"1861 Hallsberg","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",152,148,138,169,156,192,190,179,201,200
"1861 Hallsberg","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",24,20,20,25,21,38,33,36,37,36
