"region","kön","näringsgren SNI 2007","födelseregion","sysselsatta efter arbetsställets belägenhet 2020","sysselsatta efter arbetsställets belägenhet 2021","sysselsatta efter arbetsställets belägenhet 2022","sysselsatta efter arbetsställets belägenhet 2023","sysselsatta efter arbetsställets belägenhet 2024","sysselsatta efter bostadens belägenhet 2020","sysselsatta efter bostadens belägenhet 2021","sysselsatta efter bostadens belägenhet 2022","sysselsatta efter bostadens belägenhet 2023","sysselsatta efter bostadens belägenhet 2024"
"1883 Karlskoga","totalt","A-U+US Total","inrikes född",12983,13193,12997,13522,13933,11768,11781,11945,11971,11994
"1883 Karlskoga","totalt","A-U+US Total","utrikes född",1949,2090,2217,2397,2483,1960,2100,2318,2435,2451
"1883 Karlskoga","totalt","A företag inom jordbruk, skogsbruk och fiske","totalt",229,218,198,184,144,174,160,148,138,129
"1883 Karlskoga","totalt","A företag inom jordbruk, skogsbruk och fiske","inrikes född",209,198,186,172,132,155,145,136,128,121
"1883 Karlskoga","totalt","A företag inom jordbruk, skogsbruk och fiske","utrikes född",20,18,13,13,12,18,15,12,10,6
"1883 Karlskoga","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",4187,4425,4562,4806,5239,3345,3458,3571,3697,3867
"1883 Karlskoga","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",3821,4041,4138,4342,4747,3010,3105,3185,3291,3454
"1883 Karlskoga","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",367,385,424,463,492,335,353,386,405,413
"1883 Karlskoga","totalt","D+E företag inom energi och miljö","totalt",241,224,227,217,178,200,197,195,192,165
"1883 Karlskoga","totalt","D+E företag inom energi och miljö","inrikes född",220,202,202,192,157,181,176,175,172,146
"1883 Karlskoga","totalt","D+E företag inom energi och miljö","utrikes född",21,22,23,24,22,19,21,21,19,20
"1883 Karlskoga","totalt","F byggindustri","totalt",991,1109,1131,1150,1147,1003,1137,1138,1119,1062
"1883 Karlskoga","totalt","F byggindustri","inrikes född",882,953,982,1015,1024,894,976,979,972,936
"1883 Karlskoga","totalt","F byggindustri","utrikes född",110,155,148,135,124,110,161,158,148,125
"1883 Karlskoga","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",1351,1383,1388,1356,1306,1264,1261,1270,1261,1221
"1883 Karlskoga","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",1203,1225,1218,1187,1140,1107,1101,1094,1073,1040
"1883 Karlskoga","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",148,158,170,168,166,158,160,175,188,181
"1883 Karlskoga","totalt","H transport- och magasineringsföretag","totalt",280,274,301,309,332,391,406,429,413,395
"1883 Karlskoga","totalt","H transport- och magasineringsföretag","inrikes född",207,203,220,235,249,272,277,288,278,269
"1883 Karlskoga","totalt","H transport- och magasineringsföretag","utrikes född",74,72,80,75,84,119,129,142,135,128
"1883 Karlskoga","totalt","I hotell och restauranger","totalt",393,390,404,424,451,431,409,469,473,461
"1883 Karlskoga","totalt","I hotell och restauranger","inrikes född",242,234,238,242,262,270,252,271,256,254
"1883 Karlskoga","totalt","I hotell och restauranger","utrikes född",153,155,167,183,189,162,158,197,216,208
"1883 Karlskoga","totalt","J informations- och kommunikationsföretag","totalt",384,373,392,401,401,357,348,374,393,388
"1883 Karlskoga","totalt","J informations- och kommunikationsföretag","inrikes född",365,355,375,382,381,337,331,353,367,359
"1883 Karlskoga","totalt","J informations- och kommunikationsföretag","utrikes född",16,17,17,19,20,21,17,20,25,29
"1883 Karlskoga","totalt","K kreditinstitut och försäkringsbolag m.m.","totalt",55,56,50,46,42,67,73,69,62,60
"1883 Karlskoga","totalt","K kreditinstitut och försäkringsbolag m.m.","inrikes född",51,55,48,45,41,64,68,62,58,56
"1883 Karlskoga","totalt","K kreditinstitut och försäkringsbolag m.m.","utrikes född",5,3,2,3,2,2,3,7,6,4
"1883 Karlskoga","totalt","L fastighetsbolag och fastighetsförvaltare","totalt",273,272,281,288,291,267,273,277,277,279
"1883 Karlskoga","totalt","L fastighetsbolag och fastighetsförvaltare","inrikes född",251,250,257,264,263,242,249,252,253,254
"1883 Karlskoga","totalt","L fastighetsbolag och fastighetsförvaltare","utrikes född",23,23,25,23,27,26,24,24,25,26
"1883 Karlskoga","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",1423,1391,1410,1431,1500,1261,1231,1276,1275,1326
"1883 Karlskoga","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",1182,1147,1142,1153,1226,1060,1013,1034,1032,1072
"1883 Karlskoga","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",241,244,268,279,274,202,218,243,242,255
"1883 Karlskoga","totalt","O civila myndigheter och försvaret","totalt",691,646,689,739,800,751,717,759,768,801
"1883 Karlskoga","totalt","O civila myndigheter och försvaret","inrikes född",620,583,618,662,712,679,649,685,695,725
"1883 Karlskoga","totalt","O civila myndigheter och försvaret","utrikes född",71,63,71,77,86,73,67,75,74,76
"1883 Karlskoga","totalt","P utbildningsväsendet","totalt",1234,1245,1268,1292,1296,1171,1169,1206,1218,1199
"1883 Karlskoga","totalt","P utbildningsväsendet","inrikes född",1085,1082,1080,1081,1078,1034,1018,1038,1026,995
"1883 Karlskoga","totalt","P utbildningsväsendet","utrikes född",150,164,189,210,218,137,150,169,192,204
"1883 Karlskoga","totalt","Q enheter för vård och omsorg, socialtjänst","totalt",2538,2680,2281,2676,2730,2329,2417,2425,2475,2512
"1883 Karlskoga","totalt","Q enheter för vård och omsorg, socialtjänst","inrikes född",2095,2161,1758,2047,2058,1884,1915,1859,1851,1857
"1883 Karlskoga","totalt","Q enheter för vård och omsorg, socialtjänst","utrikes född",441,519,524,627,673,443,501,567,624,654
"1883 Karlskoga","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",530,492,529,520,538,527,498,521,518,519
"1883 Karlskoga","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",445,418,450,432,450,426,402,421,410,404
"1883 Karlskoga","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",86,74,78,88,89,102,95,101,108,113
"1883 Karlskoga","totalt","US uppgift saknas","totalt",134,103,101,82,21,187,128,135,127,64
"1883 Karlskoga","totalt","US uppgift saknas","inrikes född",110,84,84,72,15,155,106,115,109,54
"1883 Karlskoga","totalt","US uppgift saknas","utrikes född",24,17,16,11,6,31,23,21,18,9
"1884 Nora","män","A-U+US Total","totalt",1737,1737,1753,1701,1638,2493,2505,2548,2533,2488
"1884 Nora","män","A-U+US Total","inrikes född",1478,1455,1475,1432,1383,2165,2165,2186,2175,2142
"1884 Nora","män","A-U+US Total","utrikes född",259,281,279,269,255,327,340,361,358,348
"1884 Nora","män","A företag inom jordbruk, skogsbruk och fiske","totalt",102,97,95,91,93,109,104,98,89,94
"1884 Nora","män","A företag inom jordbruk, skogsbruk och fiske","inrikes född",99,93,91,89,89,105,97,92,84,87
"1884 Nora","män","A företag inom jordbruk, skogsbruk och fiske","utrikes född",3,4,4,3,3,4,6,6,4,6
"1884 Nora","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",423,407,402,386,389,538,521,528,521,523
"1884 Nora","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",382,369,365,346,346,479,462,467,464,465
"1884 Nora","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",41,38,38,41,44,58,59,62,56,57
"1884 Nora","män","D+E företag inom energi och miljö","totalt",13,12,11,5,7,27,27,24,23,24
"1884 Nora","män","D+E företag inom energi och miljö","inrikes född",13,12,11,5,7,27,27,23,22,24
"1884 Nora","män","D+E företag inom energi och miljö","utrikes född",0,0,0,0,0,0,0,2,0,0
"1884 Nora","män","F byggindustri","totalt",311,334,342,329,304,447,460,466,466,447
"1884 Nora","män","F byggindustri","inrikes född",280,294,300,297,277,412,423,431,428,414
"1884 Nora","män","F byggindustri","utrikes född",32,40,42,34,26,35,37,34,37,33
"1884 Nora","män","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",131,139,148,153,145,265,270,279,271,266
"1884 Nora","män","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",117,123,134,136,131,243,250,257,246,242
"1884 Nora","män","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",14,16,14,17,14,22,20,23,25,24
"1884 Nora","män","H transport- och magasineringsföretag","totalt",85,82,78,59,62,154,154,150,150,148
"1884 Nora","män","H transport- och magasineringsföretag","inrikes född",59,55,54,47,48,120,112,110,107,105
"1884 Nora","män","H transport- och magasineringsföretag","utrikes född",25,29,24,12,15,33,41,40,43,44
"1884 Nora","män","I hotell och restauranger","totalt",45,40,44,54,50,45,41,46,46,44
"1884 Nora","män","I hotell och restauranger","inrikes född",23,19,21,25,25,26,20,25,28,24
"1884 Nora","män","I hotell och restauranger","utrikes född",20,21,24,30,26,19,21,21,20,20
"1884 Nora","män","J informations- och kommunikationsföretag","totalt",16,18,18,21,21,56,53,62,67,64
"1884 Nora","män","J informations- och kommunikationsföretag","inrikes född",15,18,18,19,18,53,47,56,61,58
"1884 Nora","män","J informations- och kommunikationsföretag","utrikes född",1,0,1,0,1,4,4,5,8,6
"1884 Nora","män","K kreditinstitut och försäkringsbolag m.m.","totalt",6,6,7,5,6,15,15,16,16,15
"1884 Nora","män","K kreditinstitut och försäkringsbolag m.m.","inrikes född",6,6,7,5,6,15,15,14,15,14
"1884 Nora","män","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,0,0,0,0,0
"1884 Nora","män","L fastighetsbolag och fastighetsförvaltare","totalt",38,36,34,33,32,65,63,60,55,52
"1884 Nora","män","L fastighetsbolag och fastighetsförvaltare","inrikes född",32,30,29,31,29,54,54,52,49,48
"1884 Nora","män","L fastighetsbolag och fastighetsförvaltare","utrikes född",6,5,5,3,3,10,9,8,6,5
"1884 Nora","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",130,129,132,129,138,200,227,227,221,221
"1884 Nora","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",108,104,110,109,113,163,185,180,178,181
"1884 Nora","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",23,25,23,20,26,37,42,48,43,39
"1884 Nora","män","O civila myndigheter och försvaret","totalt",66,60,50,34,26,102,101,97,99,101
"1884 Nora","män","O civila myndigheter och försvaret","inrikes född",53,44,39,27,21,91,93,90,92,92
"1884 Nora","män","O civila myndigheter och försvaret","utrikes född",12,16,9,7,6,11,7,6,7,9
"1884 Nora","män","P utbildningsväsendet","totalt",95,96,97,99,102,143,139,143,146,150
"1884 Nora","män","P utbildningsväsendet","inrikes född",78,77,81,82,82,121,116,121,127,128
"1884 Nora","män","P utbildningsväsendet","utrikes född",17,20,18,18,20,22,22,21,21,22
"1884 Nora","män","Q enheter för vård och omsorg, socialtjänst","totalt",175,184,195,199,198,202,206,220,225,242
"1884 Nora","män","Q enheter för vård och omsorg, socialtjänst","inrikes född",118,124,124,119,131,146,149,149,149,171
"1884 Nora","män","Q enheter för vård och omsorg, socialtjänst","utrikes född",58,61,70,81,68,57,58,71,76,71
"1884 Nora","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",52,52,55,55,60,71,74,77,76,80
"1884 Nora","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",48,49,50,50,54,64,67,69,69,73
"1884 Nora","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",4,4,5,6,5,6,7,7,8,7
"1884 Nora","män","US uppgift saknas","totalt",48,46,46,51,8,56,51,55,60,19
"1884 Nora","män","US uppgift saknas","inrikes född",44,41,43,48,7,50,44,51,55,16
"1884 Nora","män","US uppgift saknas","utrikes född",5,4,4,2,3,7,6,5,3,5
"1884 Nora","kvinnor","A-U+US Total","totalt",1861,1888,1908,1849,1821,2369,2407,2443,2439,2429
"1884 Nora","kvinnor","A-U+US Total","inrikes född",1609,1605,1617,1556,1532,2073,2083,2108,2094,2089
"1884 Nora","kvinnor","A-U+US Total","utrikes född",251,283,291,292,288,296,324,336,345,341
"1884 Nora","kvinnor","A företag inom jordbruk, skogsbruk och fiske","totalt",28,28,24,25,27,33,31,30,27,30
"1884 Nora","kvinnor","A företag inom jordbruk, skogsbruk och fiske","inrikes född",28,27,24,25,27,33,31,30,27,30
"1884 Nora","kvinnor","A företag inom jordbruk, skogsbruk och fiske","utrikes född",0,0,0,0,0,0,0,0,0,0
"1884 Nora","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",175,171,176,170,179,203,201,199,200,200
"1884 Nora","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",162,156,161,156,164,188,184,183,184,185
"1884 Nora","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",14,14,15,13,14,14,15,17,16,16
"1884 Nora","kvinnor","D+E företag inom energi och miljö","totalt",0,0,0,0,0,4,4,5,3,7
"1884 Nora","kvinnor","D+E företag inom energi och miljö","inrikes född",0,0,0,0,0,0,3,3,2,4
"1884 Nora","kvinnor","D+E företag inom energi och miljö","utrikes född",0,0,0,0,0,3,3,3,1,3
"1884 Nora","kvinnor","F byggindustri","totalt",35,40,37,32,32,44,49,48,45,42
"1884 Nora","kvinnor","F byggindustri","inrikes född",33,37,33,27,27,43,48,45,43,39
"1884 Nora","kvinnor","F byggindustri","utrikes född",2,1,3,3,4,3,1,1,2,1
"1884 Nora","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",152,171,174,165,155,184,203,210,192,180
"1884 Nora","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",139,154,154,146,137,166,183,186,171,158
"1884 Nora","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",13,16,19,18,20,19,19,24,22,21
"1884 Nora","kvinnor","H transport- och magasineringsföretag","totalt",16,15,10,9,11,27,25,25,26,26
"1884 Nora","kvinnor","H transport- och magasineringsföretag","inrikes född",15,13,9,8,10,27,24,23,26,24
"1884 Nora","kvinnor","H transport- och magasineringsföretag","utrikes född",0,4,4,0,0,0,3,1,0,0
"1884 Nora","kvinnor","I hotell och restauranger","totalt",52,60,66,66,77,63,65,74,69,77
"1884 Nora","kvinnor","I hotell och restauranger","inrikes född",37,39,47,47,55,43,46,57,52,59
"1884 Nora","kvinnor","I hotell och restauranger","utrikes född",16,20,19,20,21,19,20,18,18,19
"1884 Nora","kvinnor","J informations- och kommunikationsföretag","totalt",5,6,8,7,8,12,16,23,28,25
"1884 Nora","kvinnor","J informations- och kommunikationsföretag","inrikes född",5,6,6,4,4,12,15,19,25,23
"1884 Nora","kvinnor","J informations- och kommunikationsföretag","utrikes född",0,1,0,3,4,1,1,1,4,4
"1884 Nora","kvinnor","K kreditinstitut och försäkringsbolag m.m.","totalt",6,6,5,6,7,11,8,9,12,13
"1884 Nora","kvinnor","K kreditinstitut och försäkringsbolag m.m.","inrikes född",6,6,5,6,7,10,8,9,12,13
"1884 Nora","kvinnor","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,0,0,0,0,0
"1884 Nora","kvinnor","L fastighetsbolag och fastighetsförvaltare","totalt",23,24,25,22,20,29,29,31,27,26
"1884 Nora","kvinnor","L fastighetsbolag och fastighetsförvaltare","inrikes född",21,21,22,20,19,26,26,27,24,23
"1884 Nora","kvinnor","L fastighetsbolag och fastighetsförvaltare","utrikes född",3,4,3,2,2,4,3,3,3,2
"1884 Nora","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",96,96,91,93,88,184,182,169,164,167
"1884 Nora","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",81,79,74,74,72,154,149,136,128,132
"1884 Nora","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",15,17,17,19,17,30,32,34,35,37
"1884 Nora","kvinnor","O civila myndigheter och försvaret","totalt",97,99,108,86,77,145,154,170,170,181
"1884 Nora","kvinnor","O civila myndigheter och försvaret","inrikes född",92,94,102,78,68,136,145,159,160,172
"1884 Nora","kvinnor","O civila myndigheter och försvaret","utrikes född",5,5,6,8,9,7,8,12,10,8
"1884 Nora","kvinnor","P utbildningsväsendet","totalt",338,341,342,361,367,416,418,417,437,438
"1884 Nora","kvinnor","P utbildningsväsendet","inrikes född",277,270,277,292,295,349,341,346,360,355
"1884 Nora","kvinnor","P utbildningsväsendet","utrikes född",61,71,66,71,72,66,77,71,79,83
"1884 Nora","kvinnor","Q enheter för vård och omsorg, socialtjänst","totalt",696,692,702,679,683,867,869,879,879,897
"1884 Nora","kvinnor","Q enheter för vård och omsorg, socialtjänst","inrikes född",586,577,578,556,562,748,744,746,740,761
"1884 Nora","kvinnor","Q enheter för vård och omsorg, socialtjänst","utrikes född",109,117,122,123,120,118,125,134,139,137
"1884 Nora","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",87,88,86,87,89,98,100,101,112,114
"1884 Nora","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",78,79,79,81,82,89,88,93,106,105
